=== DAFTAR LENGKAP USER ID UNTUK PRESENTASI & TESTING ===
Total User yang tersedia di Web App: 11841 User
Catatan: Semua user di bawah ini dijamin akan menghasilkan rekomendasi yang personalized.

🌟 KATEGORI 1: User SUPER AKTIF (Membaca > 100 Buku)
Sangat bagus untuk demo melihat genre yang sangat spesifik.
--------------------------------------------------
User ID: 11676    | Telah merating: 1541 buku
User ID: 43619    | Telah merating: 26 buku
User ID: 52350    | Telah merating: 26 buku
User ID: 84882    | Telah merating: 26 buku
User ID: 87712    | Telah merating: 26 buku
User ID: 91184    | Telah merating: 26 buku
User ID: 105221   | Telah merating: 26 buku
User ID: 111944   | Telah merating: 26 buku
User ID: 138578   | Telah merating: 26 buku
User ID: 138602   | Telah merating: 26 buku
User ID: 146230   | Telah merating: 26 buku
User ID: 150968   | Telah merating: 26 buku
User ID: 167812   | Telah merating: 26 buku
User ID: 168047   | Telah merating: 26 buku
User ID: 184401   | Telah merating: 26 buku
User ID: 187762   | Telah merating: 26 buku
User ID: 188010   | Telah merating: 26 buku
User ID: 188273   | Telah merating: 26 buku
User ID: 204591   | Telah merating: 26 buku
User ID: 207494   | Telah merating: 26 buku
User ID: 221948   | Telah merating: 26 buku
User ID: 226879   | Telah merating: 26 buku
User ID: 238889   | Telah merating: 26 buku
User ID: 240700   | Telah merating: 26 buku
User ID: 249862   | Telah merating: 26 buku
User ID: 251394   | Telah merating: 26 buku
User ID: 263325   | Telah merating: 26 buku
User ID: 3827     | Telah merating: 25 buku
User ID: 8066     | Telah merating: 25 buku
User ID: 13850    | Telah merating: 25 buku
User ID: 22074    | Telah merating: 25 buku
User ID: 37208    | Telah merating: 25 buku
User ID: 39773    | Telah merating: 25 buku
User ID: 43481    | Telah merating: 25 buku
User ID: 52199    | Telah merating: 25 buku
User ID: 52853    | Telah merating: 25 buku
User ID: 56307    | Telah merating: 25 buku
User ID: 62272    | Telah merating: 25 buku
User ID: 67547    | Telah merating: 25 buku
User ID: 73651    | Telah merating: 25 buku
User ID: 81682    | Telah merating: 25 buku
User ID: 81977    | Telah merating: 25 buku
User ID: 82407    | Telah merating: 25 buku
User ID: 85656    | Telah merating: 25 buku
User ID: 96440    | Telah merating: 25 buku
User ID: 99955    | Telah merating: 25 buku
User ID: 103336   | Telah merating: 25 buku
User ID: 110373   | Telah merating: 25 buku
User ID: 140662   | Telah merating: 25 buku
User ID: 154529   | Telah merating: 25 buku
User ID: 160571   | Telah merating: 25 buku
User ID: 161041   | Telah merating: 25 buku
User ID: 201042   | Telah merating: 25 buku
User ID: 210959   | Telah merating: 25 buku
User ID: 214138   | Telah merating: 25 buku
User ID: 228681   | Telah merating: 25 buku
User ID: 231857   | Telah merating: 25 buku
User ID: 240403   | Telah merating: 25 buku
User ID: 244171   | Telah merating: 25 buku
User ID: 250709   | Telah merating: 25 buku
User ID: 250925   | Telah merating: 25 buku
User ID: 261998   | Telah merating: 25 buku
User ID: 263877   | Telah merating: 25 buku
User ID: 266840   | Telah merating: 25 buku
User ID: 11245    | Telah merating: 24 buku
User ID: 24433    | Telah merating: 24 buku
User ID: 28204    | Telah merating: 24 buku
User ID: 31391    | Telah merating: 24 buku
User ID: 38281    | Telah merating: 24 buku
User ID: 58594    | Telah merating: 24 buku
User ID: 68436    | Telah merating: 24 buku
User ID: 92547    | Telah merating: 24 buku
User ID: 104113   | Telah merating: 24 buku
User ID: 105054   | Telah merating: 24 buku
User ID: 105937   | Telah merating: 24 buku
User ID: 135360   | Telah merating: 24 buku
User ID: 136326   | Telah merating: 24 buku
User ID: 140223   | Telah merating: 24 buku
User ID: 141901   | Telah merating: 24 buku
User ID: 144255   | Telah merating: 24 buku
User ID: 147141   | Telah merating: 24 buku
User ID: 155219   | Telah merating: 24 buku
User ID: 165183   | Telah merating: 24 buku
User ID: 177090   | Telah merating: 24 buku
User ID: 193529   | Telah merating: 24 buku
User ID: 195904   | Telah merating: 24 buku
User ID: 196502   | Telah merating: 24 buku
User ID: 199515   | Telah merating: 24 buku
User ID: 203764   | Telah merating: 24 buku
User ID: 207349   | Telah merating: 24 buku
User ID: 209160   | Telah merating: 24 buku
User ID: 210587   | Telah merating: 24 buku
User ID: 212965   | Telah merating: 24 buku
User ID: 220240   | Telah merating: 24 buku
User ID: 223190   | Telah merating: 24 buku
User ID: 223431   | Telah merating: 24 buku
User ID: 231393   | Telah merating: 24 buku
User ID: 238065   | Telah merating: 24 buku
User ID: 242646   | Telah merating: 24 buku
User ID: 246759   | Telah merating: 24 buku
User ID: 247240   | Telah merating: 24 buku
User ID: 250300   | Telah merating: 24 buku
User ID: 251164   | Telah merating: 24 buku
User ID: 252071   | Telah merating: 24 buku
User ID: 254899   | Telah merating: 24 buku
User ID: 270554   | Telah merating: 24 buku
User ID: 276165   | Telah merating: 24 buku
User ID: 21404    | Telah merating: 23 buku
User ID: 23571    | Telah merating: 23 buku
User ID: 24933    | Telah merating: 23 buku
User ID: 34300    | Telah merating: 23 buku
User ID: 36003    | Telah merating: 23 buku
User ID: 36299    | Telah merating: 23 buku
User ID: 36715    | Telah merating: 23 buku
User ID: 40914    | Telah merating: 23 buku
User ID: 46443    | Telah merating: 23 buku
User ID: 54335    | Telah merating: 23 buku
User ID: 55799    | Telah merating: 23 buku
User ID: 61427    | Telah merating: 23 buku
User ID: 63854    | Telah merating: 23 buku
User ID: 69232    | Telah merating: 23 buku
User ID: 75149    | Telah merating: 23 buku
User ID: 88937    | Telah merating: 23 buku
User ID: 91342    | Telah merating: 23 buku
User ID: 93453    | Telah merating: 23 buku
User ID: 95173    | Telah merating: 23 buku
User ID: 96448    | Telah merating: 23 buku
User ID: 98263    | Telah merating: 23 buku
User ID: 123094   | Telah merating: 23 buku
User ID: 128119   | Telah merating: 23 buku
User ID: 132173   | Telah merating: 23 buku
User ID: 133416   | Telah merating: 23 buku
User ID: 133706   | Telah merating: 23 buku
User ID: 142479   | Telah merating: 23 buku
User ID: 145641   | Telah merating: 23 buku
User ID: 149069   | Telah merating: 23 buku
User ID: 150561   | Telah merating: 23 buku
User ID: 150661   | Telah merating: 23 buku
User ID: 156214   | Telah merating: 23 buku
User ID: 158254   | Telah merating: 23 buku
User ID: 159858   | Telah merating: 23 buku
User ID: 167800   | Telah merating: 23 buku
User ID: 170634   | Telah merating: 23 buku
User ID: 174092   | Telah merating: 23 buku
User ID: 174326   | Telah merating: 23 buku
User ID: 179978   | Telah merating: 23 buku
User ID: 182086   | Telah merating: 23 buku
User ID: 182459   | Telah merating: 23 buku
User ID: 188022   | Telah merating: 23 buku
User ID: 193676   | Telah merating: 23 buku
User ID: 201447   | Telah merating: 23 buku
User ID: 204813   | Telah merating: 23 buku
User ID: 209174   | Telah merating: 23 buku
User ID: 212797   | Telah merating: 23 buku
User ID: 229409   | Telah merating: 23 buku
User ID: 231351   | Telah merating: 23 buku
User ID: 232964   | Telah merating: 23 buku
User ID: 240219   | Telah merating: 23 buku
User ID: 247055   | Telah merating: 23 buku
User ID: 247241   | Telah merating: 23 buku
User ID: 254201   | Telah merating: 23 buku
User ID: 254299   | Telah merating: 23 buku
User ID: 259259   | Telah merating: 23 buku
User ID: 268622   | Telah merating: 23 buku
User ID: 270801   | Telah merating: 23 buku
User ID: 278633   | Telah merating: 22 buku
User ID: 254      | Telah merating: 22 buku
User ID: 3363     | Telah merating: 22 buku
User ID: 13582    | Telah merating: 22 buku
User ID: 19711    | Telah merating: 22 buku
User ID: 20172    | Telah merating: 22 buku
User ID: 21659    | Telah merating: 22 buku
User ID: 36807    | Telah merating: 22 buku
User ID: 39345    | Telah merating: 22 buku
User ID: 42914    | Telah merating: 22 buku
User ID: 43687    | Telah merating: 22 buku
User ID: 44252    | Telah merating: 22 buku
User ID: 55927    | Telah merating: 22 buku
User ID: 61854    | Telah merating: 22 buku
User ID: 67591    | Telah merating: 22 buku
User ID: 67663    | Telah merating: 22 buku
User ID: 69355    | Telah merating: 22 buku
User ID: 74286    | Telah merating: 22 buku
User ID: 75485    | Telah merating: 22 buku
User ID: 76352    | Telah merating: 22 buku
User ID: 77383    | Telah merating: 22 buku
User ID: 79740    | Telah merating: 22 buku
User ID: 86243    | Telah merating: 22 buku
User ID: 101620   | Telah merating: 22 buku
User ID: 116904   | Telah merating: 22 buku
User ID: 122716   | Telah merating: 22 buku
User ID: 125031   | Telah merating: 22 buku
User ID: 125692   | Telah merating: 22 buku
User ID: 135376   | Telah merating: 22 buku
User ID: 139359   | Telah merating: 22 buku
User ID: 150896   | Telah merating: 22 buku
User ID: 154345   | Telah merating: 22 buku
User ID: 164728   | Telah merating: 22 buku
User ID: 167746   | Telah merating: 22 buku
User ID: 172061   | Telah merating: 22 buku
User ID: 176214   | Telah merating: 22 buku
User ID: 177590   | Telah merating: 22 buku
User ID: 187065   | Telah merating: 22 buku
User ID: 196466   | Telah merating: 22 buku
User ID: 201776   | Telah merating: 22 buku
User ID: 207148   | Telah merating: 22 buku
User ID: 207339   | Telah merating: 22 buku
User ID: 207499   | Telah merating: 22 buku
User ID: 222220   | Telah merating: 22 buku
User ID: 225199   | Telah merating: 22 buku
User ID: 225886   | Telah merating: 22 buku
User ID: 236172   | Telah merating: 22 buku
User ID: 238557   | Telah merating: 22 buku
User ID: 245650   | Telah merating: 22 buku
User ID: 259320   | Telah merating: 22 buku
User ID: 259930   | Telah merating: 22 buku
User ID: 260183   | Telah merating: 22 buku
User ID: 267635   | Telah merating: 22 buku
User ID: 270838   | Telah merating: 22 buku
User ID: 15049    | Telah merating: 21 buku
User ID: 28451    | Telah merating: 21 buku
User ID: 44852    | Telah merating: 21 buku
User ID: 45557    | Telah merating: 21 buku
User ID: 51526    | Telah merating: 21 buku
User ID: 51992    | Telah merating: 21 buku
User ID: 63956    | Telah merating: 21 buku
User ID: 68185    | Telah merating: 21 buku
User ID: 68984    | Telah merating: 21 buku
User ID: 69156    | Telah merating: 21 buku
User ID: 69211    | Telah merating: 21 buku
User ID: 74056    | Telah merating: 21 buku
User ID: 76888    | Telah merating: 21 buku
User ID: 81318    | Telah merating: 21 buku
User ID: 90198    | Telah merating: 21 buku
User ID: 93363    | Telah merating: 21 buku
User ID: 95316    | Telah merating: 21 buku
User ID: 98547    | Telah merating: 21 buku
User ID: 98686    | Telah merating: 21 buku
User ID: 100088   | Telah merating: 21 buku
User ID: 100644   | Telah merating: 21 buku
User ID: 121606   | Telah merating: 21 buku
User ID: 125203   | Telah merating: 21 buku
User ID: 137742   | Telah merating: 21 buku
User ID: 138198   | Telah merating: 21 buku
User ID: 142579   | Telah merating: 21 buku
User ID: 144478   | Telah merating: 21 buku
User ID: 149934   | Telah merating: 21 buku
User ID: 153797   | Telah merating: 21 buku
User ID: 156300   | Telah merating: 21 buku
User ID: 165866   | Telah merating: 21 buku
User ID: 173860   | Telah merating: 21 buku
User ID: 180348   | Telah merating: 21 buku
User ID: 182969   | Telah merating: 21 buku
User ID: 185722   | Telah merating: 21 buku
User ID: 190923   | Telah merating: 21 buku
User ID: 201526   | Telah merating: 21 buku
User ID: 223231   | Telah merating: 21 buku
User ID: 223438   | Telah merating: 21 buku
User ID: 246507   | Telah merating: 21 buku
User ID: 247852   | Telah merating: 21 buku
User ID: 259035   | Telah merating: 21 buku
User ID: 259260   | Telah merating: 21 buku
User ID: 261603   | Telah merating: 21 buku
User ID: 267510   | Telah merating: 21 buku
User ID: 278026   | Telah merating: 20 buku
User ID: 3373     | Telah merating: 20 buku
User ID: 7283     | Telah merating: 20 buku
User ID: 11601    | Telah merating: 20 buku
User ID: 30273    | Telah merating: 20 buku
User ID: 32599    | Telah merating: 20 buku
User ID: 32721    | Telah merating: 20 buku
User ID: 38556    | Telah merating: 20 buku
User ID: 40415    | Telah merating: 20 buku
User ID: 60337    | Telah merating: 20 buku
User ID: 60621    | Telah merating: 20 buku
User ID: 62966    | Telah merating: 20 buku
User ID: 63394    | Telah merating: 20 buku
User ID: 69378    | Telah merating: 20 buku
User ID: 72214    | Telah merating: 20 buku
User ID: 81263    | Telah merating: 20 buku
User ID: 81298    | Telah merating: 20 buku
User ID: 98440    | Telah merating: 20 buku
User ID: 107244   | Telah merating: 20 buku
User ID: 109491   | Telah merating: 20 buku
User ID: 110029   | Telah merating: 20 buku
User ID: 111190   | Telah merating: 20 buku
User ID: 116758   | Telah merating: 20 buku
User ID: 120093   | Telah merating: 20 buku
User ID: 120598   | Telah merating: 20 buku
User ID: 123056   | Telah merating: 20 buku
User ID: 127129   | Telah merating: 20 buku
User ID: 127200   | Telah merating: 20 buku
User ID: 130554   | Telah merating: 20 buku
User ID: 131046   | Telah merating: 20 buku
User ID: 132930   | Telah merating: 20 buku
User ID: 143253   | Telah merating: 20 buku
User ID: 153054   | Telah merating: 20 buku
User ID: 155147   | Telah merating: 20 buku
User ID: 163202   | Telah merating: 20 buku
User ID: 163488   | Telah merating: 20 buku
User ID: 171445   | Telah merating: 20 buku
User ID: 171638   | Telah merating: 20 buku
User ID: 178201   | Telah merating: 20 buku
User ID: 179730   | Telah merating: 20 buku
User ID: 180042   | Telah merating: 20 buku
User ID: 189334   | Telah merating: 20 buku
User ID: 199416   | Telah merating: 20 buku
User ID: 200643   | Telah merating: 20 buku
User ID: 203075   | Telah merating: 20 buku
User ID: 205473   | Telah merating: 20 buku
User ID: 206016   | Telah merating: 20 buku
User ID: 206567   | Telah merating: 20 buku
User ID: 208147   | Telah merating: 20 buku
User ID: 210685   | Telah merating: 20 buku
User ID: 212467   | Telah merating: 20 buku
User ID: 222035   | Telah merating: 20 buku
User ID: 225810   | Telah merating: 20 buku
User ID: 231354   | Telah merating: 20 buku
User ID: 231827   | Telah merating: 20 buku
User ID: 232106   | Telah merating: 20 buku
User ID: 237748   | Telah merating: 20 buku
User ID: 238613   | Telah merating: 20 buku
User ID: 243360   | Telah merating: 20 buku
User ID: 244277   | Telah merating: 20 buku
User ID: 245371   | Telah merating: 20 buku
User ID: 250184   | Telah merating: 20 buku
User ID: 264947   | Telah merating: 20 buku
User ID: 273976   | Telah merating: 20 buku

📗 KATEGORI 3: User STANDARD (Membaca 5-19 Buku)
Demo data terbatas
--------------------------------------------------
User ID: 882      | Telah merating: 19 buku
User ID: 1131     | Telah merating: 19 buku
User ID: 2891     | Telah merating: 19 buku
User ID: 6073     | Telah merating: 19 buku
User ID: 6323     | Telah merating: 19 buku
User ID: 11993    | Telah merating: 19 buku
User ID: 12824    | Telah merating: 19 buku
User ID: 16916    | Telah merating: 19 buku
User ID: 19664    | Telah merating: 19 buku
User ID: 26883    | Telah merating: 19 buku
User ID: 28619    | Telah merating: 19 buku
User ID: 32802    | Telah merating: 19 buku
User ID: 36256    | Telah merating: 19 buku
User ID: 42458    | Telah merating: 19 buku
User ID: 45315    | Telah merating: 19 buku
User ID: 48975    | Telah merating: 19 buku
User ID: 49212    | Telah merating: 19 buku
User ID: 50073    | Telah merating: 19 buku
User ID: 59269    | Telah merating: 19 buku
User ID: 61901    | Telah merating: 19 buku
User ID: 65258    | Telah merating: 19 buku
User ID: 68128    | Telah merating: 19 buku
User ID: 69405    | Telah merating: 19 buku
User ID: 71490    | Telah merating: 19 buku
User ID: 73330    | Telah merating: 19 buku
User ID: 73588    | Telah merating: 19 buku
User ID: 73923    | Telah merating: 19 buku
User ID: 88677    | Telah merating: 19 buku
User ID: 90417    | Telah merating: 19 buku
User ID: 91832    | Telah merating: 19 buku
User ID: 96744    | Telah merating: 19 buku
User ID: 98723    | Telah merating: 19 buku
User ID: 105058   | Telah merating: 19 buku
User ID: 105374   | Telah merating: 19 buku
User ID: 106768   | Telah merating: 19 buku
User ID: 108480   | Telah merating: 19 buku
User ID: 112026   | Telah merating: 19 buku
User ID: 117132   | Telah merating: 19 buku
User ID: 122440   | Telah merating: 19 buku
User ID: 124363   | Telah merating: 19 buku
User ID: 124597   | Telah merating: 19 buku
User ID: 126814   | Telah merating: 19 buku
User ID: 129489   | Telah merating: 19 buku
